player_id,name,pos,team,season,week,att,cmp,pass_epa,sacks,cpoe,car,tgt,rec,rec_ay,tgt_share,ay_share,team_car,team_rb_touch,fp_ppr,fp_exp,fp_act,snaps,team_snaps
00-0041436,DJ Herman,RB,MIA,2026,2,0,0,0.0,0,,0,3,1,36,0.1304,0.213,29,29,2.8,4.46,2.8,17,59
00-0041438,Carnell Tate,WR,TEN,2026,1,0,0,0.0,0,,0,6,4,67,0.2143,0.3526,14,13,7.8,9.02,7.8,44,50
00-0041438,Carnell Tate,WR,TEN,2026,2,0,0,0.0,0,,0,5,3,50,0.2941,0.3571,29,28,5.7,7.76,5.7,40,53
00-0041472,Marlin Klein,TE,HOU,2026,1,0,0,0.0,0,,0,1,1,14,0.027,0.0435,32,33,2.6,2.0,2.6,9,82
00-0041489,Germie Bernard,WR,PIT,2026,2,0,0,0.0,0,,0,8,4,70,0.2162,0.3256,23,24,7.5,11.79,7.5,55,70
00-0041496,Jonah Coleman,RB,DEN,2026,2,0,0,0.0,0,,10,3,3,0.0,0.1034,0.0,28,26,14.8,10.2,14.8,25,62
00-0041503,Nate Boerkircher,TE,JAX,2026,1,0,0,0.0,0,,0,1,1,2,0.0476,0.0083,32,27,1.9,1.49,1.9,38,57
00-0041511,Omar Cooper Jr.,WR,NYJ,2026,1,0,0,0.0,0,,0,1,1,4,0.0435,0.0238,39,34,4.0,1.33,4.0,5,71
00-0041512,Jadarian Price,RB,SEA,2026,1,0,0,0.0,0,,10,2,2,-1,0.0833,-0.0065,22,24,7.8,7.67,7.8,24,50
00-0041512,Jadarian Price,RB,SEA,2026,2,0,0,0.0,0,,13,2,1,16,0.0769,0.0705,40,40,5.0,13.05,5.0,24,71
00-0041523,Caleb Douglas,WR,MIA,2026,1,0,0,0.0,0,,0,7,5,97,0.2593,0.3139,18,16,14.4,11.54,14.4,51,56
00-0041523,Caleb Douglas,WR,MIA,2026,2,0,0,0.0,0,,0,3,2,17,0.1304,0.1006,29,29,3.9,3.95,3.9,51,59
00-0041524,Will Kacmarek,TE,MIA,2026,1,0,0,0.0,0,,0,1,0,6,0.037,0.0194,18,16,0.0,1.56,0.0,14,56
00-0041524,Will Kacmarek,TE,MIA,2026,2,0,0,0.0,0,,0,1,1,2,0.0435,0.0118,29,29,1.4,1.24,1.4,28,60
00-0041525,Chris Bell,WR,MIA,2026,1,0,0,0.0,0,,0,2,1,42,0.0741,0.1359,18,16,3.5,2.99,3.5,29,56
00-0041525,Chris Bell,WR,MIA,2026,2,0,0,0.0,0,,0,1,0,12,0.0435,0.071,29,29,0.0,1.53,0.0,24,59
00-0041529,Kevin Coleman Jr.,WR,MIA,2026,1,0,0,0.0,0,,0,2,0,24,0.0741,0.0777,18,16,0.0,2.56,0.0,16,55
00-0041547,KC Concepcion,WR,CLE,2026,1,0,0,0.0,0,,3,5,4,63,0.2273,0.2763,22,18,7.8,9.22,7.8,35,51
00-0041547,KC Concepcion,WR,CLE,2026,2,0,0,0.0,0,,1,6,6,12,0.2,0.1111,23,21,8.2,9.35,8.2,38,58
00-0041550,Brenen Thompson,WR,LAC,2026,2,0,0,0.0,0,,0,3,1,44,0.1154,0.1636,32,31,2.3,4.62,2.3,12,67
00-0041558,Sam Roush,TE,CHI,2026,2,0,0,0.0,0,,0,3,1,16,0.1,0.0847,31,33,1.9,5.79,1.9,20,74
